datetime,open,high,low,close,volume
2025-12-29 14:13:00,6.17,6.17,6.17,6.17,1
2025-12-29 14:14:00,6.16,6.16,6.16,6.16,1
2025-12-29 14:15:00,6.15,6.16,6.15,6.16,10
2025-12-29 14:16:00,6.15,6.15,6.15,6.15,1
2025-12-29 14:17:00,6.15,6.15,6.15,6.15,0
2025-12-29 14:18:00,6.15,6.16,6.15,6.16,28
2025-12-29 14:19:00,6.16,6.19,6.15,6.19,26
2025-12-29 14:20:00,6.19,6.19,6.19,6.19,0
2025-12-29 14:21:00,6.19,6.19,6.18,6.18,8
2025-12-29 14:22:00,6.17,6.18,6.17,6.17,1
2025-12-29 14:23:00,6.17,6.17,6.17,6.17,0
2025-12-29 14:24:00,6.17,6.17,6.17,6.17,0
2025-12-29 14:25:00,6.18,6.18,6.18,6.18,1
2025-12-29 14:26:00,6.18,6.19,6.18,6.18,7
2025-12-29 14:27:00,6.18,6.19,6.18,6.18,9
2025-12-29 14:28:00,6.17,6.17,6.17,6.17,7
2025-12-29 14:29:00,6.17,6.17,6.17,6.17,0
2025-12-29 14:30:00,6.17,6.17,6.16,6.16,5
2025-12-29 14:31:00,6.16,6.16,6.16,6.16,0
2025-12-29 14:32:00,6.16,6.16,6.16,6.16,2
2025-12-29 14:33:00,6.16,6.16,6.16,6.16,1
2025-12-29 14:34:00,6.16,6.17,6.16,6.17,12
2025-12-29 14:35:00,6.17,6.17,6.17,6.17,0
2025-12-29 14:36:00,6.17,6.17,6.17,6.17,5
2025-12-29 14:37:00,6.17,6.17,6.16,6.17,1
2025-12-29 14:38:00,6.17,6.17,6.17,6.17,0
2025-12-29 14:39:00,6.16,6.17,6.16,6.17,3
2025-12-29 14:40:00,6.17,6.17,6.17,6.17,0
2025-12-29 14:41:00,6.17,6.17,6.16,6.17,1
2025-12-29 14:42:00,6.17,6.17,6.17,6.17,1
2025-12-29 14:43:00,6.17,6.18,6.16,6.18,11
2025-12-29 14:44:00,6.18,6.18,6.17,6.18,27
2025-12-29 14:45:00,6.18,6.18,6.17,6.18,2
2025-12-29 14:46:00,6.18,6.18,6.17,6.18,2
2025-12-29 14:47:00,6.18,6.18,6.17,6.18,39
2025-12-29 14:48:00,6.18,6.18,6.17,6.18,1
2025-12-29 14:49:00,6.18,6.18,6.18,6.18,0
2025-12-29 14:50:00,6.18,6.18,6.17,6.18,1
2025-12-29 14:51:00,6.18,6.18,6.18,6.18,0
2025-12-29 14:52:00,6.18,6.18,6.18,6.18,4
2025-12-29 14:53:00,6.17,6.17,6.17,6.17,1
2025-12-29 14:54:00,6.17,6.17,6.17,6.17,0
2025-12-29 14:55:00,6.18,6.18,6.17,6.18,3
2025-12-29 14:56:00,6.18,6.18,6.17,6.18,5
2025-12-29 14:57:00,6.18,6.18,6.17,6.18,1
2025-12-29 14:58:00,6.18,6.18,6.17,6.18,2
2025-12-29 14:59:00,6.17,6.18,6.17,6.17,3
2025-12-29 15:00:00,6.17,6.19,6.17,6.19,10
2025-12-29 15:01:00,6.2,6.2,6.18,6.19,2
2025-12-29 15:02:00,6.19,6.19,6.18,6.19,1
2025-12-29 15:03:00,6.19,6.19,6.18,6.18,5
2025-12-29 15:04:00,6.18,6.19,6.18,6.19,2
2025-12-29 15:05:00,6.18,6.18,6.17,6.18,13
2025-12-29 15:06:00,6.19,6.19,6.18,6.18,15
2025-12-29 15:07:00,6.18,6.18,6.18,6.18,0
2025-12-29 15:08:00,6.18,6.19,6.18,6.19,14
2025-12-29 15:09:00,6.19,6.19,6.19,6.19,0
2025-12-29 15:10:00,6.19,6.19,6.18,6.19,2
2025-12-29 15:11:00,6.19,6.19,6.18,6.19,7
2025-12-29 15:12:00,6.19,6.19,6.19,6.19,0
2025-12-29 15:13:00,6.18,6.19,6.17,6.19,33
2025-12-29 15:14:00,6.18,6.19,6.18,6.18,11
2025-12-29 15:15:00,6.18,6.18,6.18,6.18,0
2025-12-29 15:16:00,6.18,6.18,6.18,6.18,1
2025-12-29 15:17:00,6.18,6.18,6.18,6.18,1
2025-12-29 15:18:00,6.18,6.18,6.18,6.18,0
2025-12-29 15:19:00,6.18,6.18,6.18,6.18,0
2025-12-29 15:20:00,6.18,6.18,6.18,6.18,0
2025-12-29 15:21:00,6.18,6.18,6.17,6.18,2
2025-12-29 15:22:00,6.17,6.17,6.16,6.16,11
2025-12-29 15:23:00,6.16,6.16,6.16,6.16,11
2025-12-29 15:24:00,6.16,6.16,6.16,6.16,6
2025-12-29 15:25:00,6.16,6.16,6.16,6.16,0
2025-12-29 15:26:00,6.15,6.16,6.15,6.16,3
2025-12-29 15:27:00,6.16,6.16,6.15,6.16,12
2025-12-29 15:28:00,6.16,6.16,6.16,6.16,0
2025-12-29 15:29:00,6.16,6.17,6.16,6.17,29
2025-12-29 15:30:00,6.17,6.17,6.15,6.16,19
2025-12-29 15:31:00,6.16,6.17,6.16,6.16,6
2025-12-29 15:32:00,6.16,6.16,6.16,6.16,0
2025-12-29 15:33:00,6.16,6.16,6.16,6.16,1
2025-12-29 15:34:00,6.17,6.17,6.16,6.17,1
2025-12-29 15:35:00,6.16,6.17,6.16,6.17,20
2025-12-29 15:36:00,6.17,6.17,6.16,6.17,1
2025-12-29 15:37:00,6.17,6.17,6.17,6.17,0
2025-12-29 15:38:00,6.17,6.17,6.16,6.16,11
2025-12-29 15:39:00,6.16,6.16,6.15,6.15,9
2025-12-29 15:40:00,6.15,6.15,6.15,6.15,1
2025-12-29 15:41:00,6.15,6.15,6.15,6.15,1
2025-12-29 15:42:00,6.15,6.15,6.15,6.15,3
2025-12-29 15:43:00,6.15,6.15,6.15,6.15,0
2025-12-29 15:44:00,6.15,6.15,6.15,6.15,4
2025-12-29 15:45:00,6.14,6.15,6.14,6.15,4
2025-12-29 15:46:00,6.15,6.15,6.15,6.15,4
2025-12-29 15:47:00,6.16,6.16,6.16,6.16,1
2025-12-29 15:48:00,6.16,6.16,6.15,6.15,34
2025-12-29 15:49:00,6.15,6.15,6.15,6.15,0
2025-12-29 15:50:00,6.15,6.16,6.14,6.15,26
2025-12-29 15:51:00,6.15,6.15,6.14,6.15,5
2025-12-29 15:52:00,6.15,6.15,6.13,6.14,20
2025-12-29 15:53:00,6.13,6.14,6.12,6.14,49
2025-12-29 15:54:00,6.14,6.14,6.13,6.13,9
2025-12-29 15:55:00,6.14,6.17,6.13,6.17,47
2025-12-29 15:56:00,6.18,6.18,6.17,6.17,88
2025-12-29 15:57:00,6.17,6.17,6.16,6.17,17
2025-12-29 15:58:00,6.17,6.17,6.14,6.14,108
2025-12-29 15:59:00,6.14,6.16,6.14,6.15,180
2025-12-30 09:30:00,6.14,6.14,6.09,6.09,52
2025-12-30 09:31:00,6.09,6.09,6.09,6.09,0
2025-12-30 09:32:00,6.09,6.09,6.09,6.09,0
